department,gender,id,job,name,id_pelicula
Directing,2.0,119232.0,Director,Tom Noonan,83718
Directing,2.0,11181.0,Director,Kenneth Branagh,11971
Directing,2.0,6111.0,Director,Mike Figgis,2625
Directing,2.0,2239.0,Director,Anthony Minghella,31911
Directing,2.0,10965.0,Director,Chris Columbus,788
Directing,2.0,65452.0,Director,Mike Leigh,21450
Directing,2.0,56828.0,Director,Christopher Cain,11231
Directing,2.0,16939.0,Director,Michael Tolkin,41588
Directing,2.0,10702.0,Director,Martin Campbell,10447
Directing,2.0,3026.0,Director,Rob Reiner,31586
Directing,1.0,57206.0,Director,Sally Potter,9300
Directing,2.0,190.0,Director,Clint Eastwood,9559
Directing,2.0,16294.0,Director,Jonathan Demme,9800
Directing,1.0,10757.0,Director,Jane Campion,713
Directing,2.0,6482.0,Director,John Singleton,8291
Directing,2.0,12920.0,Director,David S. Ward,18133
Directing,2.0,29482.0,Director,Stuart Orme,25557
Directing,2.0,141450.0,Director,Mel Smith,22588
Directing,2.0,34849.0,Director,Ted Demme,10872
Directing,2.0,54441.0,Director,James Ivory,1245
Directing,1.0,14911.0,Director,Penny Marshall,11858
Directing,2.0,648.0,Director,Philip Kaufman,7007
Directing,2.0,9168.0,Director,Alan Parker,10467
Directing,2.0,44056.0,Director,Fred Dekker,5550
Directing,2.0,14639.0,Director,Mel Brooks,8005
Directing,2.0,21377.0,Director,Peter Medak,2088
Directing,2.0,65026.0,Director,Geoffrey Wright,10412
Directing,2.0,138322.0,Director,Victor Nunez,47889
Directing,2.0,44847.0,Director,David Anspaugh,14534
Directing,2.0,15858.0,Director,Tim Hunter,56583
Directing,2.0,127283.0,Director,Cyril Collard,41878
Directing,2.0,488.0,Director,Steven Spielberg,424
Directing,2.0,12964.0,Director,Michael Ritchie,35233
Directing,2.0,2260.0,Director,Steven Zaillian,14291
Directing,2.0,8969.0,Director,Chris Menges,103413
Directing,1.0,1128.0,Director,Agnieszka Holland,11236
Directing,2.0,10367.0,Director,John Waters,11592
Directing,2.0,52968.0,Director,Russell Mulcahy,8850
Directing,2.0,4786.0,Director,Richard Attenborough,10445
Directing,2.0,9789.0,Director,Robert Altman,695
Directing,2.0,33405.0,Director,Gillies MacKinnon,43535
Directing,2.0,72624.0,Director,John Duigan,12519
Directing,2.0,64061.0,Director,Fred Schepisi,23210
Directing,0.0,9248.0,Director,Nora Ephron,858
Directing,2.0,13015.0,Director,Phillip Noyce,867
Directing,2.0,578.0,Director,Ridley Scott,78
Directing,2.0,54590.0,Director,Steve Rash,13203
Directing,2.0,15106.0,Director,Thomas Schlamme,10442
Directing,2.0,63943.0,Director,Rowdy Herrington,11074
Directing,0.0,111687.0,Director,Arthur Joffé,33367
Directing,0.0,58164.0,Director,Annabel Jankel,9607
Directing,2.0,58165.0,Director,Rocky Morton,9607
Directing,2.0,15521.0,Director,Ernest R. Dickerson,17585
Directing,2.0,45645.0,Director,Deran Sarafian,9057
Directing,2.0,78012.0,Director,François Girard,20967
Directing,2.0,41549.0,Director,Andrew Fleming,10635
Directing,2.0,57646.0,Director,Henry Selick,9479
Directing,2.0,18356.0,Director,Stephen Herek,10057
Directing,2.0,16566.0,Director,George P. Cosmatos,11969
Directing,2.0,53387.0,Director,Heywood Gould,41590
Directing,2.0,893.0,Director,Tony Scott,319
Directing,2.0,21113.0,Director,D.A. Pennebaker,26408
Directing,1.0,115891.0,Director,Chris Hegedus,26408
Directing,2.0,4945.0,Director,Joe Johnston,15139
Directing,0.0,74299.0,Director,Pixote Hunt,15139
Directing,0.0,1164376.0,Director,Maurice Hunt,15139
Directing,0.0,1212571.0,Director,Jerry Ciccoritti,161158
Directing,1.0,70241.0,Director,Jennifer Warren,218473
Directing,2.0,85547.0,Director,Mark Malone,85247
Directing,2.0,66605.0,Director,Todd Solondz,11446
Directing,2.0,20718.0,Director,Claude Berri,51980
Directing,2.0,2778.0,Director,Dennis Hopper,24405
Directing,2.0,10828.0,Director,Guillermo del Toro,11655
Directing,2.0,69696.0,Director,Daniel Algrant,11800
Directing,2.0,309.0,Director,Pedro Almodóvar,8223
Directing,1.0,6220.0,Director,Gurinder Chadha,14587
Directing,2.0,3030.0,Director,Andrew Scheinman,31504
Directing,0.0,91565.0,Director,Åke Sandgren,41653
Directing,2.0,33315.0,Director,Richard Loncraine,53185
Directing,0.0,1006705.0,Director,Eva Sereny,95743
Directing,0.0,26265.0,Director,Lina Wertmüller,23637
Directing,2.0,17883.0,Director,David O. Russell,17600
Directing,0.0,58448.0,Director,Penelope Spheeris,10897
Directing,0.0,1354907.0,Director,Rémy Duchemin,349394
Directing,0.0,1174031.0,Director,George T. Miller,21352
Directing,2.0,105114.0,Director,Ricky Tognazzi,68806
Directing,0.0,67756.0,Director,Michael Austin,37345
Directing,2.0,109402.0,Director,Rob Epstein,32562
Directing,2.0,109403.0,Director,Jeffrey Friedman,32562
Directing,2.0,2406.0,Director,Mathieu Kassovitz,47507
Directing,2.0,69488.0,Director,Nanni Moretti,25403
Directing,1.0,1066960.0,Director,María Luisa Bemberg,124304
Directing,1.0,31024.0,Director,Betty Thomas,9066
Directing,2.0,10965.0,Director,Chris Columbus,771
Directing,2.0,3415.0,Director,Jerry Zucker,251
Directing,2.0,15810.0,Director,Ron Clements,812
Directing,2.0,15811.0,Director,John Musker,812
Directing,2.0,2710.0,Director,James Cameron,280
Directing,2.0,1269.0,Director,Kevin Costner,581
Directing,0.0,589306.0,Director,Steve Cohen,80350
Directing,2.0,510.0,Director,Tim Burton,268
Directing,2.0,16294.0,Director,Jonathan Demme,274
Directing,2.0,5446.0,Director,David Hand,408
Directing,2.0,62047.0,Director,Gary Trousdale,10020
Directing,2.0,62048.0,Director,Kirk Wise,10020
Directing,2.0,11429.0,Director,Hamilton Luske,10895
Directing,2.0,11426.0,Director,Ben Sharpsteen,10895
Directing,2.0,1201.0,Director,Garry Marshall,114
Directing,0.0,125340.0,Director,Yuri Mamin,41043
Directing,0.0,7767.0,Director,Sam Peckinpah,576
Directing,0.0,78258.0,Director,C.M. Talkington,15477
Directing,0.0,134026.0,Director,Huang Jianxin,59146
Directing,0.0,1080040.0,Director,Jean Bach,124472
Directing,2.0,54967.0,Director,Sam Weisman,30528
Directing,2.0,52405.0,Director,Michael Hoffman,7300
Directing,2.0,15557.0,Director,Bill Condon,10824
Directing,2.0,116607.0,Director,Stephen Poliakoff,261246
Directing,0.0,1223.0,Director,Joel Coen,275
Directing,2.0,4755.0,Director,David R. Ellis,25059
Directing,2.0,70616.0,Director,Gerald Potterton,11827
Directing,0.0,176246.0,Director,Kevin Yagher,8766
Directing,2.0,55116.0,Director,Joe Chappelle,8766
Directing,2.0,32278.0,Director,Matt Reeves,23570
Directing,2.0,24657.0,Director,Franco Zeffirelli,47333
Directing,1.0,75474.0,Director,Anna Campion,54850
Directing,2.0,49552.0,Director,Franco Brusati,51242
Directing,2.0,57314.0,Director,Wolfgang Reitherman,10112
Directing,2.0,309.0,Director,Pedro Almodóvar,4307
Directing,0.0,37526.0,Director,Fernando Trueba,46029
Directing,2.0,116103.0,Director,Bill Couturié,32308
Directing,2.0,6818.0,Director,Werner Herzog,88893
Directing,2.0,96627.0,Director,André Téchiné,52873
Directing,2.0,54767.0,Director,Mika Kaurismäki,340210
Directing,0.0,1044284.0,Director,Férid Boughedir,44281
Directing,2.0,78029.0,Director,Martin Lawrence,28121
Directing,0.0,72619.0,Director,Stacy Title,12520
Directing,2.0,17812.0,Director,Gregory Hoblit,1592
Directing,0.0,173004.0,Director,Clément Virgo,166901
Directing,2.0,69719.0,Director,Bruno Barreto,36447
Directing,2.0,71852.0,Director,Paul Sabella,19042
Directing,2.0,952327.0,Director,Larry Leker,19042
Directing,2.0,15488.0,Director,Ken Loach,38884
Directing,0.0,974388.0,Director,Hal Salwen,47449
Directing,0.0,70835.0,Director,Jonathan R. Betuel,36259
Directing,2.0,73496.0,Director,Richard Pearce,41852
Directing,0.0,230320.0,Director,Todd Verow,40926
Directing,2.0,21217.0,Director,Jonathan Lynn,9099
Directing,2.0,20773.0,Director,Tim Sullivan,2021
Directing,2.0,5281.0,Director,Spike Lee,61752
Directing,2.0,34682.0,Director,Jeremiah S. Chechik,10988
Directing,2.0,69537.0,Director,Hervé Palud,11479
Directing,2.0,43440.0,Director,Martin Enlen,398959
Directing,2.0,68998.0,Director,Carlo Rola,287305
Directing,2.0,20789.0,Director,Claude Sautet,12652
Directing,2.0,9181.0,Director,Edward Zwick,10684
Directing,2.0,1150.0,Director,Brian De Palma,954
Directing,0.0,6759.0,Director,Friðrik Þór Friðriksson,68445
Directing,2.0,2182.0,Director,Pen Densham,18989
Directing,0.0,1869.0,Director,Sönke Wortmann,10801
Directing,2.0,105617.0,Director,Park Chul-soo,54285
Directing,2.0,18878.0,Director,Rob Cohen,8840
Directing,2.0,14614.0,Director,Joseph Vilsmaier,278978
Directing,2.0,26595.0,Director,Michael Verhoeven,124625
Directing,2.0,54590.0,Director,Steve Rash,11107
Directing,0.0,80526.0,Director,Gray Hofmeyr,16417
Directing,0.0,559920.0,Director,Richard Wherrett,70934
Directing,2.0,9740.0,Director,René Clément,10363
Directing,2.0,4173.0,Director,Anthony Hopkins,161070
Directing,2.0,57646.0,Director,Henry Selick,10539
Directing,2.0,15890.0,Director,James Foley,10543
Directing,2.0,64030.0,Director,Kelly Makin,18414
Directing,2.0,47773.0,Director,Paul Mazursky,47502
Directing,0.0,15254.0,Director,Emir Kusturica,11902
Directing,2.0,96934.0,Director,Bo Widerberg,27098
Directing,2.0,115983.0,Director,Alan Mehrez,25087
Directing,2.0,12160.0,Director,Satyajit Ray,5801
Directing,2.0,12160.0,Director,Satyajit Ray,896
Directing,2.0,30021.0,Director,Jim Mallon,3065
Directing,2.0,23677.0,Director,Joe Pytka,2300
Directing,2.0,53767.0,Director,Roger Vadim,8069
Directing,1.0,98940.0,Director,Catherine Cyran,288173
Directing,2.0,98094.0,Director,Brett Piper,187851
Directing,2.0,37852.0,Director,George Hickenlooper,27768
Directing,2.0,12804.0,Director,Peter Yates,221917
Directing,2.0,3776.0,Director,Jean-Luc Godard,8072
Directing,2.0,20556.0,Director,Bertrand Tavernier,35797
Directing,2.0,54767.0,Director,Mika Kaurismäki,88030
Directing,0.0,19069.0,Director,Claude Chabrol,185191
Directing,2.0,3097.0,Director,Gordon Willis,83857
Directing,2.0,8876.0,Director,Randal Kleiser,33245
Directing,0.0,1080036.0,Director,Michael Blakemore,124460
Directing,0.0,18254.0,Director,Simon Wincer,27281
Directing,1.0,39298.0,Director,Margarethe von Trotta,105045
Directing,2.0,24318.0,Director,Richard Benjamin,40001
Directing,2.0,104404.0,Director,Norberto Barba,29621
Directing,0.0,585248.0,Director,Eli Cohen,117730
Directing,2.0,43786.0,Director,Robert Mandel,20762
Directing,1.0,1046169.0,Director,Pat Verducci,37144
Directing,2.0,172.0,Director,Michael Winterbottom,48260
Directing,2.0,73838.0,Director,Steven Baigelman,12656
Directing,0.0,42113.0,Director,Zalman King,38867
Directing,0.0,1661328.0,Director,Barry Caillier,277270
Directing,2.0,56059.0,Director,Patrick Read Johnson,25969
Directing,0.0,81964.0,Director,Stijn Coninx,44103
Directing,2.0,11147.0,Director,John Cassavetes,753
Directing,1.0,129708.0,Director,Stacy Cochran,43634
Directing,2.0,15111.0,Director,Jean-Claude Van Damme,9103
Directing,2.0,59438.0,Director,Mark Joffe,90214
Directing,2.0,104507.0,Director,Steve Gomer,29649
Directing,2.0,7256.0,Director,Lee Tamahori,10990
Directing,2.0,7145.0,Director,Michael Lehmann,8866
Directing,2.0,71792.0,Director,George Scribner,12233
Directing,0.0,1175207.0,Director,Tom DeCerchio,23449
Directing,2.0,129941.0,Director,Alan Shapiro,36355
Directing,1.0,1016352.0,Director,Angela Pope,37667
Directing,1.0,1585647.0,Director,Betty Kaplan,90148
Directing,0.0,4429.0,Director,Jim Jarmusch,922
Directing,2.0,25950.0,Director,Jean-Paul Rappeneau,11876
Directing,2.0,31310.0,Director,Jack Hill ,52633
Directing,0.0,108499.0,Director,Manuel Gómez Pereira,62364
Directing,2.0,64909.0,Director,Jean-Marie Poiré,11687
Directing,2.0,1524.0,Director,Harold Ramis,9304
Directing,0.0,940684.0,Director,Brett Thompson,73183
Directing,0.0,1093108.0,Director,Francesco Sframeli,131232
Directing,0.0,1093110.0,Director,Spiro Scimone,131232
Directing,2.0,41549.0,Director,Andrew Fleming,9100
Directing,2.0,68215.0,Director,Reginald Hudlin,20759
Directing,2.0,5696.0,Director,Bruce Beresford,46063
Directing,2.0,19304.0,Director,John Schlesinger,32513
Directing,2.0,124237.0,Director,Stephen Quay,40651
Directing,2.0,124238.0,Director,Timothy Quay,40651
Directing,2.0,18500.0,Director,Phil Joanou,36915
Directing,2.0,19266.0,Director,Larry Cohen,40507
Directing,2.0,865.0,Director,Michael Bay,9802
Directing,2.0,29706.0,Director,Harvey Miller,25697
Directing,2.0,87680.0,Director,Michele Soavi,21588
Directing,2.0,2209.0,Director,Jan de Bont,664
Directing,2.0,70792.0,Director,David Hogan,11867
Directing,2.0,16988.0,Director,Maurice Pialat,47119
Directing,0.0,564791.0,Director,Gabriel Barylli,314352
Directing,2.0,12180.0,Director,Mamoru Oshii,9323
Directing,2.0,64796.0,Director,Tom Holland,10280
Directing,2.0,65548.0,Director,Rick Friedberg,10535
Directing,2.0,145304.0,Director,Udayan Prasad,124613
Directing,2.0,7314.0,Director,Nick Park,532
Directing,0.0,81976.0,Director,Abraham Polonsky,26744
Directing,2.0,4610.0,Director,John Landis,16299
Directing,0.0,28239.0,Director,David Twohy,10547
Directing,0.0,93906.0,Director,Robert Z. Leonard,245268
Directing,2.0,240.0,Director,Stanley Kubrick,935
Directing,2.0,97579.0,Director,Guy Maddin,55613
Directing,2.0,153908.0,Director,John O'Brien,215107
Directing,2.0,17784.0,Director,John Irvin,41007
Directing,2.0,114468.0,Director,Kevin James Dobson,35645
Directing,0.0,14860.0,Director,Victor Saville,110465
Directing,0.0,1090082.0,Director,Helena Solberg,255546
Directing,2.0,12453.0,Director,Wong Kar-wai,40751
Directing,0.0,1209349.0,Director,Ebrahim Forouzesh,275096
Directing,0.0,223825.0,Director,Freida Lee Mock,85778
Directing,2.0,14614.0,Director,Joseph Vilsmaier,11101
Directing,0.0,18254.0,Director,Simon Wincer,9826
Directing,0.0,41550.0,Director,Andrew Bergman,9879
Directing,2.0,229695.0,Director,David Keating,63564
Directing,2.0,366.0,Director,James Mangold,22621
Directing,2.0,1776.0,Director,Francis Ford Coppola,7095
Directing,1.0,16378.0,Director,Mary Harron,26890
Directing,0.0,122728.0,Director,Charles Matthau,46732
Directing,0.0,1009298.0,Director,Goran Paskaljević,124633
Directing,0.0,1184422.0,Director,Mwezé Ngangura,202425
Directing,0.0,24409.0,Director,Benoît Lamy,202425
Directing,0.0,1177451.0,Director,Jean-Pierre Bekolo,196940
Directing,0.0,1079380.0,Director,Djibril Diop Mambéty,77771
Directing,0.0,1153142.0,Director,Gaston Kaboré,181083
Directing,2.0,4415.0,Director,Federico Fellini,41225
Directing,2.0,15389.0,Director,Louis Malle,41225
Directing,2.0,53767.0,Director,Roger Vadim,41225
Directing,2.0,117075.0,Director,Henry Jaglom,188589
Directing,0.0,990400.0,Director,Victoria Foyt,188589
Directing,2.0,21415.0,Director,Robby Henson,87190
Directing,2.0,2034.0,Director,Danny Boyle,627
Directing,2.0,1214396.0,Director,Scott Winant,32872
Directing,2.0,6046.0,Director,Roland Emmerich,602
Directing,2.0,4956.0,Director,Bernardo Bertolucci,14553
Directing,2.0,893.0,Director,Tony Scott,9566
Directing,2.0,62047.0,Director,Gary Trousdale,10545
Directing,2.0,62048.0,Director,Kirk Wise,10545
Directing,2.0,7399.0,Director,Ben Stiller,9894
Directing,2.0,7395.0,Director,Bobby Farrelly,11543
Directing,2.0,7396.0,Director,Peter Farrelly,11543
Directing,2.0,26713.0,Director,Chuck Russell,9268
Directing,0.0,240366.0,Director,Carma Hinton,52059
Directing,0.0,30811.0,Director,Richard Gordon,52059
Directing,2.0,4499.0,Director,Tom Shadyac,9327
Directing,1.0,1066960.0,Director,María Luisa Bemberg,123763
Directing,2.0,592762.0,Director,Lucian Pintilie,81949
Directing,2.0,544331.0,Director,Gazdag Gyula,42005
Directing,0.0,41521.0,Director,Gérard Mordillat,124306
Directing,0.0,262130.0,Director,Mel Chionglo,183955
Directing,2.0,3111.0,Director,Alexandre Rockwell,44535
Directing,2.0,1144694.0,Director,Christopher Larkin,44495
Directing,0.0,138795.0,Director,Laurent Heynemann  ,78285
Directing,2.0,18878.0,Director,Rob Cohen,11228
Directing,2.0,108.0,Director,Peter Jackson,10779
Directing,2.0,102445.0,Director,John Sayles,26748
Directing,1.0,18320.0,Director,Bronwen Hughes,38223
Directing,2.0,12962.0,Director,Jon Turteltaub,9294
Directing,1.0,56539.0,Director,Nicole Holofcener,49963
Directing,2.0,12833.0,Director,Edward Burns,11363
Directing,2.0,5572.0,Director,Joel Schumacher,1645
Directing,2.0,77076.0,Director,Michael Corrente,31546
Directing,2.0,28615.0,Director,Éric Rohmer,77056
Directing,0.0,66076.0,Director,Fraser Clarke Heston,36344
Directing,2.0,40230.0,Director,Kevin Hooks,18550
Directing,2.0,12988.0,Director,Paul Michael Glaser,11511
Directing,1.0,1059880.0,Director,Ildikó Enyedi,172198
Directing,0.0,2357.0,Director,Howard Franklin,34170
Directing,0.0,30869.0,Director,Mitch Marcus,281085
Directing,0.0,1046588.0,Director,Jaime Hellman,109478
Directing,2.0,14132.0,Director,Nicolas Roeg,124645
Directing,1.0,15042.0,Director,Arlene Sanford,12606
Directing,2.0,225140.0,Director,Maurizio Nichetti,69895
Directing,2.0,793.0,Director,Luis Buñuel,35206
Directing,0.0,87397.0,Director,Paul Turner,151489
Directing,2.0,28615.0,Director,Éric Rohmer,4837
Directing,2.0,56201.0,Director,Peter Sehr,12632
Directing,2.0,1870.0,Director,Gernot Roll,12632
Directing,2.0,48685.0,Director,Rolf Silber,9098
Directing,2.0,6258.0,Director,Peter Weck,282919
Directing,0.0,81749.0,Director,Manoel de Oliveira,124614
Directing,2.0,18308.0,Director,Steve Barron,18975
Directing,2.0,71110.0,Director,John Payson,11962
Directing,2.0,28904.0,Director,Hugh Wilson,2925
Directing,0.0,179609.0,Director,Nigel Finch,28628
Directing,2.0,6159.0,Director,Ron Howard,3595
Directing,2.0,7678.0,Director,Hart Bochner,9308
Directing,2.0,183036.0,Director,Doug Ellin,92381
Directing,1.0,119310.0,Director,Annette Haywood-Carter,18555
Directing,2.0,12989.0,Director,Andrew Davis,12123
Directing,2.0,518.0,Director,Danny DeVito,10830
Directing,2.0,32983.0,Director,Douglas McGrath,3573
Directing,2.0,65602.0,Director,Tim Pope,10546
Directing,2.0,92554.0,Director,Harry Winer,18862
Directing,2.0,37302.0,Director,Georges Franju,31417
Directing,2.0,10953.0,Director,Gilbert Adler,9431
Directing,0.0,1080308.0,Director,John Rubino,124619
Directing,0.0,1189125.0,Director,Yin Li,297645
Directing,0.0,146295.0,Director,Yim Ho,48144
Directing,2.0,91343.0,Director,Hal Hartley,46986
Directing,0.0,117808.0,Director,Marcus DeLeon,144982
Directing,0.0,1232954.0,Director,Lee David Zlotoff,47907
Directing,2.0,11770.0,Director,John Carpenter,10061
Directing,2.0,107730.0,Director,Tran Anh Hung,36266
Directing,2.0,7482.0,Director,Julian Schnabel,549
Directing,2.0,4037.0,Director,Ron Shelton,10478
Directing,0.0,112674.0,Director,Rolf de Heer,66634
Directing,0.0,587603.0,Director,Keisuke Kinoshita,116690
Directing,1.0,24485.0,Director,Nicole Garcia,213917
Directing,0.0,252740.0,Director,Leone Pompucci,145925
Directing,2.0,1112331.0,Director,Zheng Jun-Li,100914
Directing,2.0,1776.0,Director,Francis Ford Coppola,238
Directing,0.0,1869.0,Director,Sönke Wortmann,159
Directing,2.0,44916.0,Director,Stanley Tong,11134
Directing,1.0,124092.0,Director,Lisa Krueger,88224
Directing,0.0,125690.0,Director,Mikio Naruse,132641
Directing,2.0,33405.0,Director,Gillies MacKinnon,42758
Directing,1.0,9340.0,Director,Lana Wachowski,9303
Directing,1.0,9339.0,Director,Lilly Wachowski,9303
Directing,2.0,133259.0,Director,Arthur Hiller,23945
Directing,0.0,1155073.0,Director,John Ruane,37820
Directing,2.0,9789.0,Director,Robert Altman,22479
Directing,2.0,56828.0,Director,Christopher Cain,9054
Directing,0.0,1276348.0,Director,Peter Shaner,241058
Directing,2.0,71174.0,Director,Tsai Ming-liang,11985
Directing,2.0,64219.0,Director,Daniel Schmid,10232
